province;red;green;blue;x;x
7006;126;214;19;FU_PROV_7006;x
7007;182;79;196;FU_PROV_7007;x
7008;237;201;117;FU_PROV_7008;x
7009;37;67;38;FU_PROV_7009;x
7010;92;188;215;FU_PROV_7010;x
7011;148;54;136;FU_PROV_7011;x
7012;203;176;57;FU_PROV_7012;x
7013;3;41;234;FU_PROV_7013;x
7014;58;163;155;FU_PROV_7014;x
7015;114;29;76;FU_PROV_7015;x
7016;169;150;253;FU_PROV_7016;x
7017;225;16;174;FU_PROV_7017;x
7018;24;138;95;FU_PROV_7018;x
7019;80;4;16;FU_PROV_7019;x
7020;135;125;193;FU_PROV_7020;x
7021;190;247;114;FU_PROV_7021;x
7022;246;113;35;FU_PROV_7022;x
7023;45;234;212;FU_PROV_7023;x
7024;101;100;133;FU_PROV_7024;x
7025;156;222;54;FU_PROV_7025;x
7026;212;87;231;FU_PROV_7026;x
7027;11;209;152;FU_PROV_7027;x
7028;67;75;73;FU_PROV_7028;x
7029;122;196;250;FU_PROV_7029;x
7030;178;62;171;FU_PROV_7030;x
7031;233;184;92;FU_PROV_7031;x
7032;33;50;13;FU_PROV_7032;x
7033;88;171;190;FU_PROV_7033;x
7034;144;37;111;FU_PROV_7034;x
7035;199;159;32;FU_PROV_7035;x
7036;255;24;209;FU_PROV_7036;x
7037;54;146;130;FU_PROV_7037;x
7038;110;12;51;FU_PROV_7038;x
7039;165;133;228;FU_PROV_7039;x
7040;220;255;149;FU_PROV_7040;x
7041;20;121;70;FU_PROV_7041;x
7042;75;242;247;FU_PROV_7042;x
7043;131;108;168;FU_PROV_7043;x
7044;186;230;89;FU_PROV_7044;x
7045;242;96;10;FU_PROV_7045;x
7046;41;217;187;FU_PROV_7046;x
7047;97;83;108;FU_PROV_7047;x
7048;152;205;29;FU_PROV_7048;x
7049;208;70;206;FU_PROV_7049;x
7050;7;192;127;FU_PROV_7050;x
7051;63;58;48;FU_PROV_7051;x
7052;118;179;225;FU_PROV_7052;x
7053;174;45;146;FU_PROV_7053;x
7054;229;167;67;FU_PROV_7054;x
7055;29;32;244;FU_PROV_7055;x
7056;84;154;165;FU_PROV_7056;x
7057;140;20;86;FU_PROV_7057;x
7058;195;142;7;FU_PROV_7058;x
7059;251;7;184;FU_PROV_7059;x
7060;50;129;105;FU_PROV_7060;x
7061;105;251;26;FU_PROV_7061;x
7062;161;116;203;FU_PROV_7062;x
7063;216;238;124;FU_PROV_7063;x
7064;16;104;45;FU_PROV_7064;x
7065;71;225;222;FU_PROV_7065;x
7066;127;91;143;FU_PROV_7066;x
7067;182;213;64;FU_PROV_7067;x
7068;238;78;241;FU_PROV_7068;x
7069;37;200;162;FU_PROV_7069;x
7070;93;66;83;FU_PROV_7070;x
7071;148;188;4;FU_PROV_7071;x
7072;204;53;181;FU_PROV_7072;x
7073;3;175;102;FU_PROV_7073;x
7074;59;41;23;FU_PROV_7074;x
7075;114;162;200;FU_PROV_7075;x
7076;170;28;121;FU_PROV_7076;x
7077;225;150;42;FU_PROV_7077;x
7078;25;15;219;FU_PROV_7078;x
7079;80;137;140;FU_PROV_7079;x
7080;136;3;61;FU_PROV_7080;x
7081;191;124;238;FU_PROV_7081;x
7082;246;246;159;FU_PROV_7082;x
7083;46;112;80;FU_PROV_7083;x
7084;101;234;1;FU_PROV_7084;x
7085;157;99;178;FU_PROV_7085;x
7086;212;221;99;FU_PROV_7086;x
7087;12;87;20;FU_PROV_7087;x
7088;67;208;197;FU_PROV_7088;x
7089;123;74;118;FU_PROV_7089;x
7090;178;196;39;FU_PROV_7090;x
7091;234;61;216;FU_PROV_7091;x
7092;33;183;137;FU_PROV_7092;x
7093;89;49;58;FU_PROV_7093;x
7094;144;170;235;FU_PROV_7094;x
7095;200;36;156;FU_PROV_7095;x
7096;255;158;77;FU_PROV_7096;x
7097;55;23;254;FU_PROV_7097;x
7098;110;145;175;FU_PROV_7098;x
7099;166;11;96;FU_PROV_7099;x
7100;221;133;17;FU_PROV_7100;x
7101;20;254;194;FU_PROV_7101;x
7102;76;120;115;FU_PROV_7102;x
7103;131;242;36;FU_PROV_7103;x
7104;187;107;213;FU_PROV_7104;x
7105;242;229;134;FU_PROV_7105;x
7106;42;95;55;FU_PROV_7106;x
7107;97;216;232;FU_PROV_7107;x
7108;153;82;153;FU_PROV_7108;x
7109;208;204;74;FU_PROV_7109;x
7110;8;69;251;FU_PROV_7110;x
7111;63;191;172;FU_PROV_7111;x
7112;119;57;93;FU_PROV_7112;x
7113;174;179;14;FU_PROV_7113;x
7114;230;44;191;FU_PROV_7114;x
7115;29;166;112;FU_PROV_7115;x
7116;85;32;33;FU_PROV_7116;x
7117;140;153;210;FU_PROV_7117;x
7118;196;19;131;FU_PROV_7118;x
7119;251;141;52;FU_PROV_7119;x
7120;51;6;229;FU_PROV_7120;x
7121;106;128;150;FU_PROV_7121;x
7122;161;250;71;FU_PROV_7122;x
7123;217;115;248;FU_PROV_7123;x
7124;16;237;169;FU_PROV_7124;x
7125;72;103;90;FU_PROV_7125;x
7126;127;225;11;FU_PROV_7126;x
7127;183;90;188;FU_PROV_7127;x
7128;238;212;109;FU_PROV_7128;x
7129;38;78;30;FU_PROV_7129;x
7130;93;199;207;FU_PROV_7130;x
7131;149;65;128;FU_PROV_7131;x
7132;204;187;49;FU_PROV_7132;x
7133;4;52;226;FU_PROV_7133;x
7134;59;174;147;FU_PROV_7134;x
7135;115;40;68;FU_PROV_7135;x
7136;170;161;245;FU_PROV_7136;x
7137;226;27;166;FU_PROV_7137;x
7138;25;149;87;FU_PROV_7138;x
7139;81;15;8;FU_PROV_7139;x
7140;136;136;185;FU_PROV_7140;x
7141;192;2;106;FU_PROV_7141;x
7142;247;124;27;FU_PROV_7142;x
7143;46;245;204;FU_PROV_7143;x
7144;102;111;125;FU_PROV_7144;x
7145;157;233;46;FU_PROV_7145;x
7146;213;98;223;FU_PROV_7146;x
7147;12;220;144;FU_PROV_7147;x
7148;68;86;65;FU_PROV_7148;x
7149;123;207;242;FU_PROV_7149;x
7150;179;73;163;FU_PROV_7150;x
7151;234;195;84;FU_PROV_7151;x
7152;34;61;5;FU_PROV_7152;x
7153;89;182;182;FU_PROV_7153;x
7154;145;48;103;FU_PROV_7154;x
7155;200;170;24;FU_PROV_7155;x
7156;0;35;201;FU_PROV_7156;x
7157;55;157;122;FU_PROV_7157;x
7158;111;23;43;FU_PROV_7158;x
7159;166;144;220;FU_PROV_7159;x
7160;222;10;141;FU_PROV_7160;x
7161;21;132;62;FU_PROV_7161;x
7162;76;253;239;FU_PROV_7162;x
7163;132;119;160;FU_PROV_7163;x
7164;187;241;81;FU_PROV_7164;x
7165;243;107;2;FU_PROV_7165;x
7166;42;228;179;FU_PROV_7166;x
7167;98;94;100;FU_PROV_7167;x
7168;153;216;21;FU_PROV_7168;x
7169;209;81;198;FU_PROV_7169;x
7170;8;203;119;FU_PROV_7170;x
7171;64;69;40;FU_PROV_7171;x
7172;119;190;217;FU_PROV_7172;x
7173;175;56;138;FU_PROV_7173;x
7174;230;178;59;FU_PROV_7174;x
7175;30;43;236;FU_PROV_7175;x
7176;85;165;157;FU_PROV_7176;x
7177;141;31;78;FU_PROV_7177;x
7178;196;152;255;FU_PROV_7178;x
7179;252;18;176;FU_PROV_7179;x
7180;51;140;97;FU_PROV_7180;x
7181;107;6;18;FU_PROV_7181;x
7182;162;127;195;FU_PROV_7182;x
7183;217;249;116;FU_PROV_7183;x
7184;17;115;37;FU_PROV_7184;x
7185;72;236;214;FU_PROV_7185;x
7186;128;102;135;FU_PROV_7186;x
7187;183;224;56;FU_PROV_7187;x
7188;239;89;233;FU_PROV_7188;x
7189;38;211;154;FU_PROV_7189;x
7190;94;77;75;FU_PROV_7190;x
7191;149;198;252;FU_PROV_7191;x
7192;205;64;173;FU_PROV_7192;x
7193;4;186;94;FU_PROV_7193;x
7194;60;52;15;FU_PROV_7194;x
7195;115;173;192;FU_PROV_7195;x
7196;80;215;238;FU_PROV_7196;x
7197;40;169;198;FU_PROV_7197;x
7198;104;213;243;FU_PROV_7198;x
7199;60;167;203;FU_PROV_7199;x
7200;85;141;163;FU_PROV_7200;x
7201;81;167;208;FU_PROV_7201;x
7202;43;123;168;FU_PROV_7202;x
7203;103;170;213;FU_PROV_7203;x
7204;60;125;173;FU_PROV_7204;x
7205;47;139;218;FU_PROV_7205;x
7206;79;177;178;FU_PROV_7206;x
7207;69;215;224;FU_PROV_7207;x
7208;33;170;184;FU_PROV_7208;x
7209;92;212;229;FU_PROV_7209;x
7210;51;167;189;FU_PROV_7210;x
7211;116;211;234;FU_PROV_7211;x
7212;70;166;194;FU_PROV_7212;x
7213;55;190;239;FU_PROV_7213;x
7214;91;167;199;FU_PROV_7214;x
7215;79;189;244;FU_PROV_7215;x
7216;39;143;204;FU_PROV_7216;x
7217;68;125;164;FU_PROV_7217;x
7218;59;143;209;FU_PROV_7218;x
7219;86;130;169;FU_PROV_7219;x
7220;81;210;214;FU_PROV_7220;x
7221;43;166;174;FU_PROV_7221;x
7222;103;208;219;FU_PROV_7222;x
7223;61;163;179;FU_PROV_7223;x
7224;46;194;224;FU_PROV_7224;x
7225;79;163;184;FU_PROV_7225;x
7226;69;191;230;FU_PROV_7226;x
7227;32;146;190;FU_PROV_7227;x
7228;92;190;235;FU_PROV_7228;x
7229;50;145;195;FU_PROV_7229;x
7230;116;193;240;FU_PROV_7230;x
7231;70;146;200;FU_PROV_7231;x
7232;54;159;245;FU_PROV_7232;x
7233;91;204;205;FU_PROV_7233;x
7234;52;160;165;FU_PROV_7234;x
7235;38;197;210;FU_PROV_7235;x
7236;69;159;170;FU_PROV_7236;x
7237;59;192;215;FU_PROV_7237;x
7238;87;159;175;FU_PROV_7238;x
7239;81;190;220;FU_PROV_7239;x
7240;42;146;180;FU_PROV_7240;x
7241;103;191;225;FU_PROV_7241;x
7242;61;145;185;FU_PROV_7242;x
7243;45;165;230;FU_PROV_7243;x
7244;80;147;190;FU_PROV_7244;x
7245;68;164;235;FU_PROV_7245;x
7246;100;152;196;FU_PROV_7246;x
7247;92;238;241;FU_PROV_7247;x
7248;50;193;201;FU_PROV_7248;x
7249;116;235;246;FU_PROV_7249;x
7250;70;189;206;FU_PROV_7250;x
7251;35;145;166;FU_PROV_7251;x
7252;92;188;211;FU_PROV_7252;x
7253;52;144;171;FU_PROV_7253;x
7254;37;169;216;FU_PROV_7254;x
7255;70;145;176;FU_PROV_7255;x
7256;58;167;221;FU_PROV_7256;x
7257;88;147;181;FU_PROV_7257;x
7258;80;168;226;FU_PROV_7258;x
7259;42;123;186;FU_PROV_7259;x
7260;104;171;231;FU_PROV_7260;x
7261;61;188;191;FU_PROV_7261;x
7262;44;225;236;FU_PROV_7262;x
7263;80;185;196;FU_PROV_7263;x
7264;67;219;241;FU_PROV_7264;x
7265;101;185;201;FU_PROV_7265;x
7266;91;215;246;FU_PROV_7266;x
7267;49;169;207;FU_PROV_7267;x
7268;77;142;167;FU_PROV_7268;x
7269;70;168;212;FU_PROV_7269;x
7270;34;125;172;FU_PROV_7270;x
7271;92;170;217;FU_PROV_7271;x
7272;52;125;177;FU_PROV_7272;x
7273;115;174;222;FU_PROV_7273;x
7274;70;182;182;FU_PROV_7274;x
7275;57;221;227;FU_PROV_7275;x
7276;89;180;187;FU_PROV_7276;x
7277;80;216;232;FU_PROV_7277;x
7278;41;171;192;FU_PROV_7278;x
7279;104;214;237;FU_PROV_7279;x
7280;60;168;197;FU_PROV_7280;x
7281;42;193;242;FU_PROV_7281;x
7282;81;168;202;FU_PROV_7282;x
7283;66;190;247;FU_PROV_7283;x
7284;102;170;207;FU_PROV_7284;x
7285;60;126;167;FU_PROV_7285;x
7286;48;143;212;FU_PROV_7286;x
7287;78;129;173;FU_PROV_7287;x
7288;70;216;218;FU_PROV_7288;x
7289;33;171;178;FU_PROV_7289;x
7290;92;212;223;FU_PROV_7290;x
7291;51;167;183;FU_PROV_7291;x
7292;115;211;228;FU_PROV_7292;x
7293;70;166;188;FU_PROV_7293;x
7294;56;194;233;FU_PROV_7294;x
7295;90;167;193;FU_PROV_7295;x
7296;80;192;238;FU_PROV_7296;x
7297;40;146;198;FU_PROV_7297;x
7298;104;193;243;FU_PROV_7298;x
7299;60;146;203;FU_PROV_7299;x
7300;85;129;163;FU_PROV_7300;x
7301;81;149;208;FU_PROV_7301;x
7302;43;166;168;FU_PROV_7302;x
7303;103;207;213;FU_PROV_7303;x
7304;60;163;173;FU_PROV_7304;x
7305;47;197;218;FU_PROV_7305;x
7306;79;162;178;FU_PROV_7306;x
7307;69;193;224;FU_PROV_7307;x
7308;33;149;184;FU_PROV_7308;x
7309;92;192;229;FU_PROV_7309;x
7310;51;147;189;FU_PROV_7310;x
7311;116;194;234;FU_PROV_7311;x
7312;70;148;194;FU_PROV_7312;x
7313;55;164;239;FU_PROV_7313;x
7314;91;151;199;FU_PROV_7314;x
7315;79;165;244;FU_PROV_7315;x
7316;39;199;204;FU_PROV_7316;x
7317;68;158;164;FU_PROV_7317;x
7318;59;194;209;FU_PROV_7318;x
7319;86;158;169;FU_PROV_7319;x
7320;81;191;214;FU_PROV_7320;x
7321;43;147;174;FU_PROV_7321;x
7322;103;191;219;FU_PROV_7322;x
7323;61;146;179;FU_PROV_7323;x
7324;46;169;224;FU_PROV_7324;x
7325;79;148;184;FU_PROV_7325;x
7326;69;168;230;FU_PROV_7326;x
7327;32;123;190;FU_PROV_7327;x
7328;92;170;235;FU_PROV_7328;x
7329;50;193;195;FU_PROV_7329;x
7330;116;234;240;FU_PROV_7330;x
7331;70;190;200;FU_PROV_7331;x
7332;54;223;245;FU_PROV_7332;x
7333;91;188;205;FU_PROV_7333;x
7334;52;144;165;FU_PROV_7334;x
7335;38;172;210;FU_PROV_7335;x
7336;69;144;170;FU_PROV_7336;x
7337;59;170;215;FU_PROV_7337;x
7338;87;147;175;FU_PROV_7338;x
7339;81;170;220;FU_PROV_7339;x
7340;42;126;180;FU_PROV_7340;x
7341;103;173;225;FU_PROV_7341;x
7342;61;127;185;FU_PROV_7342;x
7343;45;227;230;FU_PROV_7343;x
7344;80;184;190;FU_PROV_7344;x
7345;68;221;235;FU_PROV_7345;x
7346;100;184;196;FU_PROV_7346;x
7347;92;217;241;FU_PROV_7347;x
7348;50;171;201;FU_PROV_7348;x
7349;116;216;246;FU_PROV_7349;x
7350;70;170;206;FU_PROV_7350;x
7351;35;127;166;FU_PROV_7351;x
7352;92;171;211;FU_PROV_7352;x
7353;52;127;171;FU_PROV_7353;x
7354;37;143;216;FU_PROV_7354;x
7355;70;129;176;FU_PROV_7355;x
7356;58;144;221;FU_PROV_7356;x
7357;88;178;181;FU_PROV_7357;x
7358;80;217;226;FU_PROV_7358;x
7359;42;172;186;FU_PROV_7359;x
7360;104;214;231;FU_PROV_7360;x
7361;61;169;191;FU_PROV_7361;x
7362;44;197;236;FU_PROV_7362;x
7363;80;169;196;FU_PROV_7363;x
7364;67;193;241;FU_PROV_7364;x
7365;101;170;201;FU_PROV_7365;x
7366;91;193;246;FU_PROV_7366;x
7367;49;147;207;FU_PROV_7367;x
7368;77;129;167;FU_PROV_7368;x
7369;70;148;212;FU_PROV_7369;x
7370;34;171;172;FU_PROV_7370;x
7371;92;212;217;FU_PROV_7371;x
7372;52;167;177;FU_PROV_7372;x
7373;115;210;222;FU_PROV_7373;x
7374;70;166;182;FU_PROV_7374;x
7375;57;196;227;FU_PROV_7375;x
7376;89;166;187;FU_PROV_7376;x
7377;80;194;232;FU_PROV_7377;x
7378;41;149;192;FU_PROV_7378;x
7379;104;194;237;FU_PROV_7379;x
7380;60;149;197;FU_PROV_7380;x
7381;42;164;242;FU_PROV_7381;x
7382;81;151;202;FU_PROV_7382;x
7383;66;164;247;FU_PROV_7383;x
7384;102;206;207;FU_PROV_7384;x
7385;60;162;167;FU_PROV_7385;x
7386;48;198;212;FU_PROV_7386;x
7387;78;161;173;FU_PROV_7387;x
7388;70;195;218;FU_PROV_7388;x
7389;33;150;178;FU_PROV_7389;x
7390;92;193;223;FU_PROV_7390;x
7391;51;148;183;FU_PROV_7391;x
7392;115;195;228;FU_PROV_7392;x
7393;70;149;188;FU_PROV_7393;x
7394;56;168;233;FU_PROV_7394;x
7395;90;152;193;FU_PROV_7395;x
7396;80;169;238;FU_PROV_7396;x
7397;40;124;198;FU_PROV_7397;x
7398;104;239;243;FU_PROV_7398;x
7399;60;194;203;FU_PROV_7399;x
7400;85;156;163;FU_PROV_7400;x
7401;81;192;208;FU_PROV_7401;x
7402;43;147;168;FU_PROV_7402;x
7403;103;191;213;FU_PROV_7403;x
7404;60;147;173;FU_PROV_7404;x
7405;47;172;218;FU_PROV_7405;x
7406;79;148;178;FU_PROV_7406;x
7407;69;171;224;FU_PROV_7407;x
7408;33;127;184;FU_PROV_7408;x
7409;92;172;229;FU_PROV_7409;x
7410;51;127;189;FU_PROV_7410;x
7411;116;234;234;FU_PROV_7411;x
7412;70;189;194;FU_PROV_7412;x
7413;55;226;239;FU_PROV_7413;x
7414;91;187;199;FU_PROV_7414;x
7415;79;221;244;FU_PROV_7415;x
7416;39;175;204;FU_PROV_7416;x
7417;68;144;164;FU_PROV_7417;x
7418;59;172;209;FU_PROV_7418;x
7419;86;146;169;FU_PROV_7419;x
7420;81;172;214;FU_PROV_7420;x
7421;43;128;174;FU_PROV_7421;x
7422;103;174;219;FU_PROV_7422;x
7423;61;129;179;FU_PROV_7423;x
7424;46;143;224;FU_PROV_7424;x
7425;79;183;184;FU_PROV_7425;x
7426;69;222;230;FU_PROV_7426;x
7427;32;177;190;FU_PROV_7427;x
7428;92;218;235;FU_PROV_7428;x
7429;50;173;195;FU_PROV_7429;x
7430;116;217;240;FU_PROV_7430;x
7431;70;171;200;FU_PROV_7431;x
7432;54;196;245;FU_PROV_7432;x
7433;91;172;205;FU_PROV_7433;x
7434;52;128;165;FU_PROV_7434;x
7435;38;148;210;FU_PROV_7435;x
7436;69;130;170;FU_PROV_7436;x
7437;59;147;215;FU_PROV_7437;x
7438;87;134;175;FU_PROV_7438;x
7439;81;217;220;FU_PROV_7439;x
7440;42;172;180;FU_PROV_7440;x
7441;103;214;225;FU_PROV_7441;x
7442;61;169;185;FU_PROV_7442;x
7443;45;200;230;FU_PROV_7443;x
7444;80;169;190;FU_PROV_7444;x
7445;68;196;235;FU_PROV_7445;x
7446;100;170;196;FU_PROV_7446;x
7447;92;195;241;FU_PROV_7447;x
7448;50;150;201;FU_PROV_7448;x
7449;116;197;246;FU_PROV_7449;x
7450;70;150;206;FU_PROV_7450;x
7451;35;108;166;FU_PROV_7451;x
7452;92;154;211;FU_PROV_7452;x
7453;52;167;171;FU_PROV_7453;x
7454;37;204;216;FU_PROV_7454;x
7455;70;165;176;FU_PROV_7455;x
7456;58;198;221;FU_PROV_7456;x
7457;88;165;181;FU_PROV_7457;x
7458;80;196;226;FU_PROV_7458;x
7459;42;151;186;FU_PROV_7459;x
7460;104;196;231;FU_PROV_7460;x
7461;61;150;191;FU_PROV_7461;x
7462;44;169;236;FU_PROV_7462;x
7463;80;152;196;FU_PROV_7463;x
7464;67;168;241;FU_PROV_7464;x
7465;101;156;201;FU_PROV_7465;x
7466;91;245;246;FU_PROV_7466;x
7467;49;200;207;FU_PROV_7467;x
7468;77;160;167;FU_PROV_7468;x
7469;70;196;212;FU_PROV_7469;x
7470;34;151;172;FU_PROV_7470;x
7471;92;194;217;FU_PROV_7471;x
7472;52;149;177;FU_PROV_7472;x
7473;115;195;222;FU_PROV_7473;x
7474;70;150;182;FU_PROV_7474;x
7475;57;172;227;FU_PROV_7475;x
7476;89;152;187;FU_PROV_7476;x
7477;80;172;232;FU_PROV_7477;x
7478;41;127;192;FU_PROV_7478;x
7479;104;175;237;FU_PROV_7479;x
7480;60;195;197;FU_PROV_7480;x
7481;42;231;242;FU_PROV_7481;x
7482;81;191;202;FU_PROV_7482;x
7483;66;225;247;FU_PROV_7483;x
7484;102;191;207;FU_PROV_7484;x
7485;60;147;167;FU_PROV_7485;x
7486;48;175;212;FU_PROV_7486;x
7487;78;148;173;FU_PROV_7487;x
7488;70;173;218;FU_PROV_7488;x
7489;33;129;178;FU_PROV_7489;x
7490;92;174;223;FU_PROV_7490;x
7491;51;130;183;FU_PROV_7491;x
7492;115;178;228;FU_PROV_7492;x
7493;70;132;188;FU_PROV_7493;x
7494;56;228;233;FU_PROV_7494;x
7495;90;186;193;FU_PROV_7495;x
7496;80;222;238;FU_PROV_7496;x
7497;40;177;198;FU_PROV_7497;x
7498;104;219;243;FU_PROV_7498;x
7499;60;174;203;FU_PROV_7499;x
7500;85;144;163;FU_PROV_7500;x
7501;81;173;208;FU_PROV_7501;x
7502;43;129;168;FU_PROV_7502;x
7503;103;175;213;FU_PROV_7503;x
7504;60;130;173;FU_PROV_7504;x
7505;47;147;218;FU_PROV_7505;x
7506;79;134;178;FU_PROV_7506;x
7507;69;223;224;FU_PROV_7507;x
7508;33;178;184;FU_PROV_7508;x
7509;92;218;229;FU_PROV_7509;x
7510;51;173;189;FU_PROV_7510;x
7511;116;217;234;FU_PROV_7511;x
7512;70;172;194;FU_PROV_7512;x
7513;55;199;239;FU_PROV_7513;x
7514;91;172;199;FU_PROV_7514;x
7515;79;197;244;FU_PROV_7515;x
7516;39;151;204;FU_PROV_7516;x
7517;68;130;164;FU_PROV_7517;x
7518;59;151;209;FU_PROV_7518;x
7519;86;134;169;FU_PROV_7519;x
7520;81;153;214;FU_PROV_7520;x
7521;43;172;174;FU_PROV_7521;x
7522;103;213;219;FU_PROV_7522;x
7523;61;169;179;FU_PROV_7523;x
7524;46;203;224;FU_PROV_7524;x
7525;79;168;184;FU_PROV_7525;x
7526;69;199;230;FU_PROV_7526;x
7527;32;154;190;FU_PROV_7527;x
7528;92;197;235;FU_PROV_7528;x
7529;50;152;195;FU_PROV_7529;x
7530;116;199;240;FU_PROV_7530;x
7531;70;152;200;FU_PROV_7531;x
7532;54;168;245;FU_PROV_7532;x
7533;91;155;205;FU_PROV_7533;x
7534;52;111;165;FU_PROV_7534;x
7535;38;205;210;FU_PROV_7535;x
7536;69;164;170;FU_PROV_7536;x
7537;59;200;215;FU_PROV_7537;x
7538;87;164;175;FU_PROV_7538;x
7539;81;197;220;FU_PROV_7539;x
7540;42;152;180;FU_PROV_7540;x
7541;103;196;225;FU_PROV_7541;x
7542;61;151;185;FU_PROV_7542;x
7543;45;173;230;FU_PROV_7543;x
7544;80;153;190;FU_PROV_7544;x
7545;68;172;235;FU_PROV_7545;x
7546;100;156;196;FU_PROV_7546;x
7547;92;174;241;FU_PROV_7547;x
7548;50;200;201;FU_PROV_7548;x
7549;116;241;246;FU_PROV_7549;x
7550;70;196;206;FU_PROV_7550;x
7551;35;152;166;FU_PROV_7551;x
7552;92;194;211;FU_PROV_7552;x
7553;52;150;171;FU_PROV_7553;x
7554;37;178;216;FU_PROV_7554;x
7555;70;150;176;FU_PROV_7555;x
7556;58;175;221;FU_PROV_7556;x
7557;88;152;181;FU_PROV_7557;x
7558;80;175;226;FU_PROV_7558;x
7559;42;130;186;FU_PROV_7559;x
7560;104;177;231;FU_PROV_7560;x
7561;61;131;191;FU_PROV_7561;x
7562;44;234;236;FU_PROV_7562;x
7563;80;191;196;FU_PROV_7563;x
7564;67;227;241;FU_PROV_7564;x
7565;101;190;201;FU_PROV_7565;x
7566;91;223;246;FU_PROV_7566;x
7567;49;177;207;FU_PROV_7567;x
7568;77;147;167;FU_PROV_7568;x
7569;70;175;212;FU_PROV_7569;x
7570;34;131;172;FU_PROV_7570;x
7571;92;176;217;FU_PROV_7571;x
7572;52;131;177;FU_PROV_7572;x
7573;115;179;222;FU_PROV_7573;x
7574;70;133;182;FU_PROV_7574;x
7575;57;148;227;FU_PROV_7575;x
7576;89;185;187;FU_PROV_7576;x
7577;80;223;232;FU_PROV_7577;x
7578;41;178;192;FU_PROV_7578;x
7579;104;220;237;FU_PROV_7579;x
7580;60;175;197;FU_PROV_7580;x
7581;42;203;242;FU_PROV_7581;x
7582;81;174;202;FU_PROV_7582;x
7583;66;199;247;FU_PROV_7583;x
7584;102;175;207;FU_PROV_7584;x
7585;60;131;167;FU_PROV_7585;x
7586;48;151;212;FU_PROV_7586;x
7587;78;134;173;FU_PROV_7587;x
7588;70;152;218;FU_PROV_7588;x
7589;33;109;178;FU_PROV_7589;x
7590;92;218;223;FU_PROV_7590;x
7591;51;174;183;FU_PROV_7591;x
7592;115;216;228;FU_PROV_7592;x
7593;70;172;188;FU_PROV_7593;x
7594;56;202;233;FU_PROV_7594;x
7595;90;171;193;FU_PROV_7595;x
7596;80;199;238;FU_PROV_7596;x
7597;40;154;198;FU_PROV_7597;x
7598;104;199;243;FU_PROV_7598;x
7599;60;153;203;FU_PROV_7599;x
7600;85;133;163;FU_PROV_7600;x
7601;81;155;208;FU_PROV_7601;x
7602;43;111;168;FU_PROV_7602;x
7603;103;212;213;FU_PROV_7603;x
7604;60;168;173;FU_PROV_7604;x
7605;47;205;218;FU_PROV_7605;x
7606;79;167;178;FU_PROV_7606;x
7607;69;200;224;FU_PROV_7607;x
7608;33;156;184;FU_PROV_7608;x
7609;92;199;229;FU_PROV_7609;x
7610;51;154;189;FU_PROV_7610;x
7611;116;200;234;FU_PROV_7611;x
7612;70;154;194;FU_PROV_7612;x
7613;55;173;239;FU_PROV_7613;x
7614;91;156;199;FU_PROV_7614;x
7615;79;173;244;FU_PROV_7615;x
7616;39;127;204;FU_PROV_7616;x
7617;68;162;164;FU_PROV_7617;x
7618;59;201;209;FU_PROV_7618;x
7619;86;162;169;FU_PROV_7619;x
7620;81;198;214;FU_PROV_7620;x
7621;43;153;174;FU_PROV_7621;x
7622;103;197;219;FU_PROV_7622;x
7623;61;152;179;FU_PROV_7623;x
7624;46;177;224;FU_PROV_7624;x
7625;79;153;184;FU_PROV_7625;x
7626;69;176;230;FU_PROV_7626;x
7627;32;131;190;FU_PROV_7627;x
7628;92;177;235;FU_PROV_7628;x
7629;50;131;195;FU_PROV_7629;x
7630;116;181;240;FU_PROV_7630;x
7631;70;196;200;FU_PROV_7631;x
7632;54;232;245;FU_PROV_7632;x
7633;91;193;205;FU_PROV_7633;x
7634;52;150;165;FU_PROV_7634;x
7635;38;181;210;FU_PROV_7635;x
7636;69;149;170;FU_PROV_7636;x
7637;59;177;215;FU_PROV_7637;x
7638;87;151;175;FU_PROV_7638;x
7639;81;177;220;FU_PROV_7639;x
7640;42;133;180;FU_PROV_7640;x
7641;103;179;225;FU_PROV_7641;x
7642;61;133;185;FU_PROV_7642;x
7643;45;147;230;FU_PROV_7643;x
7644;80;190;190;FU_PROV_7644;x
7645;68;229;235;FU_PROV_7645;x
7646;100;188;196;FU_PROV_7646;x
7647;92;224;241;FU_PROV_7647;x
7648;50;179;201;FU_PROV_7648;x
7649;116;222;246;FU_PROV_7649;x
7650;70;176;206;FU_PROV_7650;x
7651;35;133;166;FU_PROV_7651;x
7652;92;177;211;FU_PROV_7652;x
7653;52;133;171;FU_PROV_7653;x
7654;37;152;216;FU_PROV_7654;x
7655;70;134;176;FU_PROV_7655;x
7656;58;152;221;FU_PROV_7656;x
7657;88;138;181;FU_PROV_7657;x
7658;80;224;226;FU_PROV_7658;x
7659;42;179;186;FU_PROV_7659;x
7660;104;220;231;FU_PROV_7660;x
7661;61;175;191;FU_PROV_7661;x
7662;44;206;236;FU_PROV_7662;x
7663;80;174;196;FU_PROV_7663;x
7664;67;202;241;FU_PROV_7664;x
7665;101;175;201;FU_PROV_7665;x
7666;91;200;246;FU_PROV_7666;x
7667;49;154;207;FU_PROV_7667;x
7668;77;134;167;FU_PROV_7668;x
7669;70;155;212;FU_PROV_7669;x
7670;34;112;172;FU_PROV_7670;x
7671;92;158;217;FU_PROV_7671;x
